"0,""0"",""**"",""RESERVED/PRIVATE"",""RESERVED/PRIVATE"",""RESERVED"",""0"",""0"",""?"""
"16813712,""16813727"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""SAI MAI"",""13.9212"",""100.66"",""TOT PUBLIC COMPANY LIMITED"""
"16813728,""16813759"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""PRAWET"",""13.7163"",""100.697"",""TOT PUBLIC COMPANY LIMITED"""
"16813760,""16813823"",""TH"",""THAILAND"",""SAMUT SONGKHRAM"",""MAE KLONG"",""13.4083"",""99.9968"",""TOT PUBLIC COMPANY LIMITED"""
"16813824,""16814079"",""TH"",""THAILAND"",""SAMUT SONGKHRAM"",""MAE KLONG"",""13.4083"",""99.9968"",""TOT PUBLIC COMPANY LIMITED"""
"16814080,""16814207"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16814208,""16814335"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16814336,""16814719"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16814720,""16814847"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16814848,""16815103"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16815104,""16815231"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16815232,""16815615"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16815616,""16815871"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16815872,""16816639"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16816640,""16816895"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""SAMUT PRAKAN"",""13.6034"",""100.607"",""TOT PUBLIC COMPANY LIMITED"""
"16816896,""16817023"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16817024,""16817151"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16817152,""16817215"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16817216,""16817279"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16817280,""16817407"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16817408,""16817919"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16817920,""16818175"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16818176,""16818687"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16818688,""16818879"",""TH"",""THAILAND"",""NAKHON SI THAMMARAT"",""KHANOM"",""9.20592"",""99.8622"",""TOT PUBLIC COMPANY LIMITED"""
"16818880,""16818943"",""TH"",""THAILAND"",""NAKHON SI THAMMARAT"",""KHANOM"",""9.20592"",""99.8622"",""TOT PUBLIC COMPANY LIMITED"""
"16818944,""16819135"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16819136,""16819199"",""TH"",""THAILAND"",""CHUMPHON"",""THA TAPHAO"",""10.495"",""99.1816"",""TOT PUBLIC COMPANY LIMITED"""
"16819200,""16819455"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16819456,""16819583"",""TH"",""THAILAND"",""NAKHON SI THAMMARAT"",""NAKHON SI THAMMARAT"",""8.4"",""99.967"",""TOT PUBLIC COMPANY LIMITED"""
"16819584,""16819711"",""TH"",""THAILAND"",""SURAT THANI"",""TALAT"",""9.13444"",""99.318"",""TOT PUBLIC COMPANY LIMITED"""
"16819712,""16820479"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16820480,""16820607"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16820608,""16820671"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16820672,""16820735"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16820736,""16820991"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16820992,""16821119"",""TH"",""THAILAND"",""PATTANI"",""THAI CHANG"",""8.45358"",""98.539"",""TOT PUBLIC COMPANY LIMITED"""
"16821120,""16821183"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16821184,""16821247"",""TH"",""THAILAND"",""PATTANI"",""THAI CHANG"",""8.45358"",""98.539"",""TOT PUBLIC COMPANY LIMITED"""
"16821248,""16821503"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16821504,""16821759"",""TH"",""THAILAND"",""PATTANI"",""THAI CHANG"",""8.45358"",""98.539"",""TOT PUBLIC COMPANY LIMITED"""
"16821760,""16822271"",""TH"",""THAILAND"",""PHANGNGA"",""PHANG NGA"",""8.85773"",""98.3225"",""TOT PUBLIC COMPANY LIMITED"""
"16822272,""16822527"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16822528,""16822559"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16822560,""16822575"",""TH"",""THAILAND"",""RAYONG"",""BAN CHANG"",""12.7286"",""101.067"",""TOT PUBLIC COMPANY LIMITED"""
"16822576,""16822591"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16822592,""16822623"",""TH"",""THAILAND"",""CHANTHABURI"",""PHLAPPHLA"",""12.6176"",""102.154"",""TOT PUBLIC COMPANY LIMITED"""
"16822624,""16822783"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16822784,""16822975"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16822976,""16823039"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16823040,""16823295"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16823296,""16823327"",""TH"",""THAILAND"",""CHANTHABURI"",""PHLAPPHLA"",""12.6176"",""102.154"",""TOT PUBLIC COMPANY LIMITED"""
"16823328,""16823551"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16823552,""16823679"",""TH"",""THAILAND"",""CHANTHABURI"",""THUNG KHANAN"",""13.2274"",""102.277"",""TOT PUBLIC COMPANY LIMITED"""
"16823680,""16823807"",""TH"",""THAILAND"",""PATTAYA"",""PATTAYA"",""12.9357"",""100.882"",""TOT PUBLIC COMPANY LIMITED"""
"16823808,""16823935"",""TH"",""THAILAND"",""CHANTHABURI"",""THUNG KHANAN"",""13.2274"",""102.277"",""TOT PUBLIC COMPANY LIMITED"""
"16823936,""16824063"",""TH"",""THAILAND"",""CHON BURI"",""SI RACHA"",""13.1748"",""100.931"",""TOT PUBLIC COMPANY LIMITED"""
"16824064,""16824319"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16824320,""16824575"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16824576,""16824703"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16824704,""16824831"",""TH"",""THAILAND"",""RAYONG"",""RAYONG"",""12.7049"",""101.325"",""TOT PUBLIC COMPANY LIMITED"""
"16824832,""16825599"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16825600,""16825631"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16825632,""16825663"",""TH"",""THAILAND"",""SUKHOTHAI"",""BAN NA"",""17.1669"",""99.827"",""TOT PUBLIC COMPANY LIMITED"""
"16825664,""16825727"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16825728,""16825759"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16825760,""16825855"",""TH"",""THAILAND"",""CHON BURI"",""CHONBURI"",""13.4"",""100.983"",""TOT PUBLIC COMPANY LIMITED"""
"16825856,""16826111"",""TH"",""THAILAND"",""CHON BURI"",""SI RACHA"",""13.1748"",""100.931"",""TOT PUBLIC COMPANY LIMITED"""
"16826112,""16826623"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16826624,""16826639"",""TH"",""THAILAND"",""SURAT THANI"",""KHAO THAN"",""9.33751"",""99.1988"",""TOT PUBLIC COMPANY LIMITED"""
"16826640,""16826879"",""TH"",""THAILAND"",""SURAT THANI"",""KHAO THAN"",""9.33751"",""99.1988"",""TOT PUBLIC COMPANY LIMITED"""
"16826880,""16827647"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16827648,""16827663"",""TH"",""THAILAND"",""SURAT THANI"",""KHAO THAN"",""9.33751"",""99.1988"",""TOT PUBLIC COMPANY LIMITED"""
"16827664,""16827903"",""TH"",""THAILAND"",""SURAT THANI"",""KHAO THAN"",""9.33751"",""99.1988"",""TOT PUBLIC COMPANY LIMITED"""
"16827904,""16828159"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7493"",""100.497"",""TOT PUBLIC COMPANY LIMITED"""
"16828160,""16828287"",""TH"",""THAILAND"",""PHAKET"",""PHUKET"",""7.867"",""98.367"",""TOT PUBLIC COMPANY LIMITED"""
"16828288,""16828351"",""TH"",""THAILAND"",""PHAKET"",""PHUKET"",""7.867"",""98.367"",""TOT PUBLIC COMPANY LIMITED"""
"16828352,""16828415"",""TH"",""THAILAND"",""PHAKET"",""PHUKET"",""7.867"",""98.367"",""TOT PUBLIC COMPANY LIMITED"""
"16828416,""16828671"",""TH"",""THAILAND"",""PHETCHABURI"",""NONG CHOK"",""12.9521"",""99.9681"",""TOT PUBLIC COMPANY LIMITED"""
"16828672,""16828679"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG KAPI"",""13.7602"",""100.594"",""TOT PUBLIC COMPANY LIMITED"""
"16828680,""16828683"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""PRAWET"",""13.7163"",""100.697"",""TOT PUBLIC COMPANY LIMITED"""
"16828684,""16828687"",""TH"",""THAILAND"",""CHON BURI"",""BO THONG"",""13.2788"",""101.44"",""TOT PUBLIC COMPANY LIMITED"""
"16828688,""16828703"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG KAPI"",""13.7602"",""100.594"",""TOT PUBLIC COMPANY LIMITED"""
"16828704,""16828739"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828740,""16828740"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG KAPI"",""13.7602"",""100.594"",""TOT PUBLIC COMPANY LIMITED"""
"16828741,""16828741"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828742,""16828743"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""PRAWET"",""13.7163"",""100.697"",""TOT PUBLIC COMPANY LIMITED"""
"16828744,""16828747"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828748,""16828748"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7174"",""100.513"",""TOT PUBLIC COMPANY LIMITED"""
"16828749,""16828749"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828750,""16828751"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""SAMUT PRAKAN"",""13.6034"",""100.607"",""TOT PUBLIC COMPANY LIMITED"""
"16828752,""16828767"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828768,""16828771"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""BANG CHALONG"",""13.6138"",""100.74"",""TOT PUBLIC COMPANY LIMITED"""
"16828772,""16828773"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7226"",""100.596"",""TOT PUBLIC COMPANY LIMITED"""
"16828774,""16828775"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828776,""16828777"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""BANG BO"",""13.5743"",""100.836"",""TOT PUBLIC COMPANY LIMITED"""
"16828778,""16828779"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828780,""16828783"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""SAMUT PRAKAN"",""13.6034"",""100.607"",""TOT PUBLIC COMPANY LIMITED"""
"16828784,""16828787"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7226"",""100.596"",""TOT PUBLIC COMPANY LIMITED"""
"16828788,""16828789"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828790,""16828791"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7174"",""100.513"",""TOT PUBLIC COMPANY LIMITED"""
"16828792,""16828799"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""BANG CHALONG"",""13.6138"",""100.74"",""TOT PUBLIC COMPANY LIMITED"""
"16828800,""16828863"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG KAPI"",""13.7602"",""100.594"",""TOT PUBLIC COMPANY LIMITED"""
"16828864,""16828879"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANGKOK"",""13.7174"",""100.513"",""TOT PUBLIC COMPANY LIMITED"""
"16828880,""16828887"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG KAPI"",""13.7602"",""100.594"",""TOT PUBLIC COMPANY LIMITED"""
"16828888,""16828888"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""PRAWET"",""13.7163"",""100.697"",""TOT PUBLIC COMPANY LIMITED"""
"16828889,""16828889"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""BANG NA"",""13.6675"",""100.642"",""TOT PUBLIC COMPANY LIMITED"""
"16828890,""16828891"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""SAMUT PRAKAN"",""13.6034"",""100.607"",""TOT PUBLIC COMPANY LIMITED"""
"16828892,""16828893"",""TH"",""THAILAND"",""KRUNG THEP MAHA NAKHON BANGKOK"",""LAT KRABANG"",""13.7219"",""100.777"",""TOT PUBLIC COMPANY LIMITED"""
"16828894,""16828895"",""TH"",""THAILAND"",""SAMUT PRAKAN"",""SAMUT PRAKAN"",""13.6034"",""100.607"",""TOT PUBLIC COMPANY LIMITED"""
